match_date,season,team,opponent,rating_before,rating_after,result,event
2018-09-23,2018,POL,SRB,2883.55,2889.86,W,Campeonato Mundial 2018
2018-09-23,2018,SRB,POL,2977.05,2970.73,L,Campeonato Mundial 2018
2018-09-23,2018,ITA,NED,2875.05,2878.58,W,Campeonato Mundial 2018
2018-09-23,2018,NED,ITA,2769.41,2764.13,L,Campeonato Mundial 2018
2018-09-23,2018,BEL,BRA,2781.63,2778.59,L,Campeonato Mundial 2018
2018-09-23,2018,BRA,BEL,3019.32,3021.34,W,Campeonato Mundial 2018
2018-09-26,2018,BRA,RUS,3021.34,3025.58,W,Campeonato Mundial 2018
2018-09-26,2018,RUS,BRA,2967.99,2963.76,L,Campeonato Mundial 2018
2018-09-26,2018,ITA,SRB,2878.58,2874.87,L,Campeonato Mundial 2018
2018-09-26,2018,SRB,ITA,2970.73,2974.44,W,Campeonato Mundial 2018
2018-09-27,2018,USA,RUS,2957.62,2962.71,W,Campeonato Mundial 2018
2018-09-27,2018,RUS,USA,2963.76,2958.67,L,Campeonato Mundial 2018
2018-09-27,2018,POL,SRB,2889.86,2896.05,W,Campeonato Mundial 2018
2018-09-27,2018,SRB,POL,2974.44,2968.24,L,Campeonato Mundial 2018
2018-09-28,2018,BRA,USA,3025.58,3029.69,W,Campeonato Mundial 2018
2018-09-28,2018,USA,BRA,2962.71,2958.60,L,Campeonato Mundial 2018
2018-09-28,2018,ITA,POL,2874.87,2880.18,W,Campeonato Mundial 2018
2018-09-28,2018,POL,ITA,2896.05,2890.75,L,Campeonato Mundial 2018
2018-09-29,2018,BRA,SRB,3029.69,3033.81,W,Campeonato Mundial 2018
2018-09-29,2018,SRB,BRA,2968.24,2964.12,L,Campeonato Mundial 2018
2018-09-29,2018,POL,USA,2890.75,2896.71,W,Campeonato Mundial 2018
2018-09-29,2018,USA,POL,2958.60,2952.64,L,Campeonato Mundial 2018
2018-09-30,2018,SRB,USA,2964.12,2958.95,L,Campeonato Mundial 2018
2018-09-30,2018,USA,SRB,2952.64,2957.80,W,Campeonato Mundial 2018
2018-09-30,2018,BRA,POL,3033.81,3026.94,L,Campeonato Mundial 2018
2018-09-30,2018,POL,BRA,2896.71,2903.59,W,Campeonato Mundial 2018
2019-05-25,2019,NED,CRO,2764.13,2769.70,W,Liga Europeia 2019
2019-05-25,2019,CRO,NED,2507.53,2501.96,L,Liga Europeia 2019
2019-05-25,2019,ESP,EST,2585.07,2604.59,W,Liga Europeia 2019
2019-05-25,2019,EST,ESP,2693.12,2673.60,L,Liga Europeia 2019
2019-05-25,2019,FIN,UKR,2641.85,2623.38,L,Liga Europeia 2019
2019-05-25,2019,UKR,FIN,2559.98,2578.45,W,Liga Europeia 2019
2019-05-25,2019,HUN,BIH,2278.66,2293.77,W,Liga Europeia 2019
2019-05-25,2019,BIH,HUN,2281.00,2265.90,L,Liga Europeia 2019
2019-05-25,2019,AZE,ROU,2148.94,2144.73,L,Liga Europeia 2019
2019-05-25,2019,ROU,AZE,2463.83,2468.04,W,Liga Europeia 2019
2019-05-25,2019,DEN,GEO,2325.42,2335.73,W,Liga Europeia 2019
2019-05-25,2019,GEO,DEN,2213.00,2202.69,L,Liga Europeia 2019
2019-05-26,2019,TUR,LAT,2656.67,2665.06,W,Liga Europeia 2019
2019-05-26,2019,LAT,TUR,2492.21,2483.83,L,Liga Europeia 2019
2019-05-26,2019,BEL,SVK,2778.59,2783.14,W,Liga Europeia 2019
2019-05-26,2019,SVK,BEL,2479.59,2475.04,L,Liga Europeia 2019
2019-05-26,2019,BLR,CZE,2457.04,2479.82,W,Liga Europeia 2019
2019-05-26,2019,CZE,BLR,2656.52,2633.74,L,Liga Europeia 2019
2019-05-26,2019,AUT,GRE,2432.65,2454.98,W,Liga Europeia 2019
2019-05-26,2019,GRE,AUT,2618.20,2595.87,L,Liga Europeia 2019
2019-05-29,2019,LAT,SVK,2483.83,2468.45,L,Liga Europeia 2019
2019-05-29,2019,SVK,LAT,2475.04,2490.42,W,Liga Europeia 2019
2019-05-29,2019,BEL,TUR,2783.14,2763.23,L,Liga Europeia 2019
2019-05-29,2019,TUR,BEL,2665.06,2684.97,W,Liga Europeia 2019
2019-05-29,2019,CRO,EST,2501.96,2523.82,W,Liga Europeia 2019
2019-05-29,2019,EST,CRO,2673.60,2651.74,L,Liga Europeia 2019
2019-05-29,2019,ESP,NED,2604.59,2596.23,L,Liga Europeia 2019
2019-05-29,2019,NED,ESP,2769.70,2778.07,W,Liga Europeia 2019
2019-05-29,2019,BLR,FIN,2479.82,2500.68,W,Liga Europeia 2019
2019-05-29,2019,FIN,BLR,2623.38,2602.51,L,Liga Europeia 2019
2019-05-29,2019,CZE,UKR,2633.74,2646.37,W,Liga Europeia 2019
2019-05-29,2019,UKR,CZE,2578.45,2565.82,L,Liga Europeia 2019
2019-05-29,2019,GRE,HUN,2595.87,2600.35,W,Liga Europeia 2019
2019-05-29,2019,HUN,GRE,2293.77,2289.28,L,Liga Europeia 2019
2019-05-29,2019,BIH,AUT,2265.90,2258.34,L,Liga Europeia 2019
2019-05-29,2019,AUT,BIH,2454.98,2462.54,W,Liga Europeia 2019
2019-05-29,2019,ROU,DEN,2468.04,2477.59,W,Liga Europeia 2019
2019-05-29,2019,DEN,ROU,2335.73,2326.18,L,Liga Europeia 2019
2019-05-29,2019,GEO,AZE,2202.69,2185.21,L,Liga Europeia 2019
2019-05-29,2019,AZE,GEO,2144.73,2162.21,W,Liga Europeia 2019
2019-05-31,2019,IRI,ITA,2812.23,2830.12,W,Nations League 2019
2019-05-31,2019,ITA,IRI,2880.18,2862.28,L,Nations League 2019
2019-05-31,2019,CHN,GER,2617.33,2608.90,L,Nations League 2019
2019-05-31,2019,GER,CHN,2780.46,2788.89,W,Nations League 2019
2019-05-31,2019,CAN,BUL,2872.19,2852.65,L,Nations League 2019
2019-05-31,2019,BUL,CAN,2763.62,2783.16,W,Nations League 2019
2019-05-31,2019,ARG,POR,2728.16,2739.39,W,Nations League 2019
2019-05-31,2019,POR,ARG,2638.92,2627.69,L,Nations League 2019
2019-05-31,2019,USA,BRA,2957.80,2945.75,L,Nations League 2019
2019-05-31,2019,BRA,USA,3026.94,3038.99,W,Nations League 2019
2019-05-31,2019,POL,AUS,2903.59,2908.07,W,Nations League 2019
2019-05-31,2019,AUS,POL,2601.30,2596.82,L,Nations League 2019
2019-05-31,2019,SRB,JPN,2958.95,2932.80,L,Nations League 2019
2019-05-31,2019,JPN,SRB,2626.17,2652.32,W,Nations League 2019
2019-05-31,2019,FRA,RUS,3018.84,3031.27,W,Nations League 2019
2019-05-31,2019,RUS,FRA,2958.67,2946.24,L,Nations League 2019
2019-06-01,2019,ITA,GER,2862.28,2874.16,W,Nations League 2019
2019-06-01,2019,GER,ITA,2788.89,2777.01,L,Nations League 2019
2019-06-01,2019,CHN,IRI,2608.90,2602.34,L,Nations League 2019
2019-06-01,2019,IRI,CHN,2830.12,2836.68,W,Nations League 2019
2019-06-01,2019,CAN,POR,2852.65,2859.10,W,Nations League 2019
2019-06-01,2019,POR,CAN,2627.69,2621.24,L,Nations League 2019
2019-06-01,2019,ARG,BUL,2739.39,2756.27,W,Nations League 2019
2019-06-01,2019,BUL,ARG,2783.16,2766.28,L,Nations League 2019
2019-06-01,2019,BRA,AUS,3038.99,3041.17,W,Nations League 2019
2019-06-01,2019,AUS,BRA,2596.82,2594.64,L,Nations League 2019
2019-06-01,2019,USA,POL,2945.75,2929.13,L,Nations League 2019
2019-06-01,2019,POL,USA,2908.07,2924.69,W,Nations League 2019
2019-06-01,2019,JPN,RUS,2652.32,2647.66,L,Nations League 2019
2019-06-01,2019,RUS,JPN,2946.24,2950.91,W,Nations League 2019
2019-06-01,2019,SRB,FRA,2932.80,2921.94,L,Nations League 2019
2019-06-01,2019,FRA,SRB,3031.27,3042.13,W,Nations League 2019
2019-06-01,2019,LAT,BEL,2468.45,2493.80,W,Liga Europeia 2019
2019-06-01,2019,BEL,LAT,2763.23,2737.88,L,Liga Europeia 2019
2019-06-01,2019,SVK,TUR,2490.42,2483.04,L,Liga Europeia 2019
2019-06-01,2019,TUR,SVK,2684.97,2692.35,W,Liga Europeia 2019
2019-06-01,2019,CRO,ESP,2523.82,2511.90,L,Liga Europeia 2019
2019-06-01,2019,ESP,CRO,2596.23,2608.15,W,Liga Europeia 2019
2019-06-01,2019,BLR,UKR,2500.68,2518.46,W,Liga Europeia 2019
2019-06-01,2019,UKR,BLR,2565.82,2548.04,L,Liga Europeia 2019
2019-06-01,2019,CZE,FIN,2646.37,2659.49,W,Liga Europeia 2019
2019-06-01,2019,FIN,CZE,2602.51,2589.39,L,Liga Europeia 2019
2019-06-01,2019,GRE,AUT,2600.35,2609.70,W,Liga Europeia 2019
2019-06-01,2019,AUT,GRE,2462.54,2453.19,L,Liga Europeia 2019
2019-06-01,2019,ROU,GEO,2477.59,2482.29,W,Liga Europeia 2019
2019-06-01,2019,GEO,ROU,2185.21,2180.51,L,Liga Europeia 2019
2019-06-02,2019,GER,IRI,2777.01,2764.56,L,Nations League 2019
2019-06-02,2019,IRI,GER,2836.68,2849.13,W,Nations League 2019
2019-06-02,2019,CHN,ITA,2602.34,2597.15,L,Nations League 2019
2019-06-02,2019,ITA,CHN,2874.16,2879.35,W,Nations League 2019
2019-06-02,2019,POR,BUL,2621.24,2642.16,W,Nations League 2019
2019-06-02,2019,BUL,POR,2766.28,2745.36,L,Nations League 2019
2019-06-02,2019,ARG,CAN,2756.27,2745.59,L,Nations League 2019
2019-06-02,2019,CAN,ARG,2859.10,2869.78,W,Nations League 2019
2019-06-02,2019,AUS,USA,2594.64,2590.82,L,Nations League 2019
2019-06-02,2019,USA,AUS,2929.13,2932.95,W,Nations League 2019
2019-06-02,2019,BRA,POL,3041.17,3051.32,W,Nations League 2019
2019-06-02,2019,POL,BRA,2924.69,2914.54,L,Nations League 2019
2019-06-02,2019,JPN,FRA,2647.66,2644.85,L,Nations League 2019
2019-06-02,2019,FRA,JPN,3042.13,3044.94,W,Nations League 2019
2019-06-02,2019,RUS,SRB,2950.91,2964.66,W,Nations League 2019
2019-06-02,2019,SRB,RUS,2921.94,2908.19,L,Nations League 2019
2019-06-02,2019,EST,NED,2651.74,2671.96,W,Liga Europeia 2019
2019-06-02,2019,NED,EST,2778.07,2757.84,L,Liga Europeia 2019
2019-06-02,2019,BIH,HUN,2258.34,2274.67,W,Liga Europeia 2019
2019-06-02,2019,HUN,BIH,2289.28,2272.95,L,Liga Europeia 2019
2019-06-02,2019,DEN,AZE,2326.18,2334.59,W,Liga Europeia 2019
2019-06-02,2019,AZE,DEN,2162.21,2153.81,L,Liga Europeia 2019
2019-06-07,2019,FRA,POL,3044.94,3054.56,W,Nations League 2019
2019-06-07,2019,POL,FRA,2914.54,2904.92,L,Nations League 2019
2019-06-07,2019,CHN,BUL,2597.15,2618.18,W,Nations League 2019
2019-06-07,2019,BUL,CHN,2745.36,2724.32,L,Nations League 2019
2019-06-07,2019,ITA,USA,2879.35,2896.64,W,Nations League 2019
2019-06-07,2019,USA,ITA,2932.95,2915.65,L,Nations League 2019
2019-06-07,2019,RUS,POR,2964.66,2968.71,W,Nations League 2019
2019-06-07,2019,POR,RUS,2642.16,2638.11,L,Nations League 2019
2019-06-07,2019,BRA,IRI,3051.32,3058.46,W,Nations League 2019
2019-06-07,2019,IRI,BRA,2849.13,2841.99,L,Nations League 2019
2019-06-07,2019,JPN,ARG,2644.85,2664.08,W,Nations League 2019
2019-06-07,2019,ARG,JPN,2745.59,2726.35,L,Nations League 2019
2019-06-07,2019,GER,SRB,2764.56,2785.43,W,Nations League 2019
2019-06-07,2019,SRB,GER,2908.19,2887.32,L,Nations League 2019
2019-06-07,2019,CAN,AUS,2869.78,2874.80,W,Nations League 2019
2019-06-07,2019,AUS,CAN,2590.82,2585.81,L,Nations League 2019
2019-06-08,2019,POL,BUL,2904.92,2912.75,W,Nations League 2019
2019-06-08,2019,BUL,POL,2724.32,2716.48,L,Nations League 2019
2019-06-08,2019,CHN,FRA,2618.18,2615.93,L,Nations League 2019
2019-06-08,2019,FRA,CHN,3054.56,3056.81,W,Nations League 2019
2019-06-08,2019,ITA,POR,2896.64,2902.17,W,Nations League 2019
2019-06-08,2019,POR,ITA,2638.11,2632.58,L,Nations League 2019
2019-06-08,2019,RUS,USA,2968.71,2981.44,W,Nations League 2019
2019-06-08,2019,USA,RUS,2915.65,2902.92,L,Nations League 2019
2019-06-08,2019,ARG,IRI,2726.35,2716.17,L,Nations League 2019
2019-06-08,2019,IRI,ARG,2841.99,2852.18,W,Nations League 2019
2019-06-08,2019,JPN,BRA,2664.08,2661.27,L,Nations League 2019
2019-06-08,2019,BRA,JPN,3058.46,3061.27,W,Nations League 2019
2019-06-08,2019,SRB,AUS,2887.32,2891.82,W,Nations League 2019
2019-06-08,2019,AUS,SRB,2585.81,2581.31,L,Nations League 2019
2019-06-08,2019,CAN,GER,2874.80,2886.02,W,Nations League 2019
2019-06-08,2019,GER,CAN,2785.43,2774.21,L,Nations League 2019
2019-06-08,2019,TUR,SVK,2692.35,2699.27,W,Liga Europeia 2019
2019-06-08,2019,SVK,TUR,2483.04,2476.12,L,Liga Europeia 2019
2019-06-08,2019,BEL,LAT,2737.88,2713.79,L,Liga Europeia 2019
2019-06-08,2019,LAT,BEL,2493.80,2517.89,W,Liga Europeia 2019
2019-06-08,2019,EST,CRO,2671.96,2680.50,W,Liga Europeia 2019
2019-06-08,2019,CRO,EST,2511.90,2503.36,L,Liga Europeia 2019
2019-06-08,2019,CZE,BLR,2659.49,2668.71,W,Liga Europeia 2019
2019-06-08,2019,BLR,CZE,2518.46,2509.24,L,Liga Europeia 2019
2019-06-08,2019,UKR,FIN,2548.04,2564.81,W,Liga Europeia 2019
2019-06-08,2019,FIN,UKR,2589.39,2572.62,L,Liga Europeia 2019
2019-06-08,2019,HUN,GRE,2272.95,2269.18,L,Liga Europeia 2019
2019-06-08,2019,GRE,HUN,2609.70,2613.47,W,Liga Europeia 2019
2019-06-08,2019,GEO,DEN,2180.51,2171.76,L,Liga Europeia 2019
2019-06-08,2019,DEN,GEO,2334.59,2343.34,W,Liga Europeia 2019
2019-06-08,2019,ROU,AZE,2482.29,2486.22,W,Liga Europeia 2019
2019-06-08,2019,AZE,ROU,2153.81,2149.87,L,Liga Europeia 2019
2019-06-09,2019,BUL,FRA,2716.48,2738.40,W,Nations League 2019
2019-06-09,2019,FRA,BUL,3056.81,3034.90,L,Nations League 2019
2019-06-09,2019,CHN,POL,2615.93,2612.10,L,Nations League 2019
2019-06-09,2019,POL,CHN,2912.75,2916.59,W,Nations League 2019
2019-06-09,2019,POR,USA,2632.58,2628.22,L,Nations League 2019
2019-06-09,2019,USA,POR,2902.92,2907.28,W,Nations League 2019
2019-06-09,2019,RUS,ITA,2981.44,2991.13,W,Nations League 2019
2019-06-09,2019,ITA,RUS,2902.17,2892.47,L,Nations League 2019
2019-06-09,2019,ARG,BRA,2716.17,2713.16,L,Nations League 2019
2019-06-09,2019,BRA,ARG,3061.27,3064.29,W,Nations League 2019
2019-06-09,2019,JPN,IRI,2661.27,2655.02,L,Nations League 2019
2019-06-09,2019,IRI,JPN,2852.18,2858.43,W,Nations League 2019
2019-06-09,2019,AUS,GER,2581.31,2600.12,W,Nations League 2019
2019-06-09,2019,GER,AUS,2774.21,2755.40,L,Nations League 2019
2019-06-09,2019,CAN,SRB,2886.02,2873.73,L,Nations League 2019
2019-06-09,2019,SRB,CAN,2891.82,2904.11,W,Nations League 2019
2019-06-09,2019,NED,ESP,2757.84,2766.75,W,Liga Europeia 2019
2019-06-09,2019,ESP,NED,2608.15,2599.24,L,Liga Europeia 2019
2019-06-09,2019,AUT,BIH,2453.19,2461.10,W,Liga Europeia 2019
2019-06-09,2019,BIH,AUT,2274.67,2266.77,L,Liga Europeia 2019
2019-06-12,2019,TUR,BEL,2699.27,2714.90,W,Liga Europeia 2019
2019-06-12,2019,BEL,TUR,2713.79,2698.16,L,Liga Europeia 2019
2019-06-12,2019,SVK,LAT,2476.12,2462.91,L,Liga Europeia 2019
2019-06-12,2019,LAT,SVK,2517.89,2531.10,W,Liga Europeia 2019
2019-06-12,2019,ESP,CRO,2599.24,2580.20,L,Liga Europeia 2019
2019-06-12,2019,CRO,ESP,2503.36,2522.40,W,Liga Europeia 2019
2019-06-12,2019,NED,EST,2766.75,2778.10,W,Liga Europeia 2019
2019-06-12,2019,EST,NED,2680.50,2669.15,L,Liga Europeia 2019
2019-06-12,2019,FIN,BLR,2572.62,2554.91,L,Liga Europeia 2019
2019-06-12,2019,BLR,FIN,2509.24,2526.95,W,Liga Europeia 2019
2019-06-12,2019,UKR,CZE,2564.81,2584.17,W,Liga Europeia 2019
2019-06-12,2019,CZE,UKR,2668.71,2649.36,L,Liga Europeia 2019
2019-06-12,2019,GRE,BIH,2613.47,2617.06,W,Liga Europeia 2019
2019-06-12,2019,BIH,GRE,2266.77,2263.18,L,Liga Europeia 2019
2019-06-12,2019,AUT,HUN,2461.10,2468.57,W,Liga Europeia 2019
2019-06-12,2019,HUN,AUT,2269.18,2261.71,L,Liga Europeia 2019
2019-06-12,2019,AZE,GEO,2149.87,2165.82,W,Liga Europeia 2019
2019-06-12,2019,GEO,AZE,2171.76,2155.81,L,Liga Europeia 2019
2019-06-12,2019,DEN,ROU,2343.34,2334.18,L,Liga Europeia 2019
2019-06-12,2019,ROU,DEN,2486.22,2495.38,W,Liga Europeia 2019
2019-06-14,2019,BRA,SRB,3064.29,3046.40,L,Nations League 2019
2019-06-14,2019,SRB,BRA,2904.11,2922.00,W,Nations League 2019
2019-06-14,2019,POR,CHN,2628.22,2640.15,W,Nations League 2019
2019-06-14,2019,CHN,POR,2612.10,2600.18,L,Nations League 2019
2019-06-14,2019,JPN,ITA,2655.02,2649.95,L,Nations League 2019
2019-06-14,2019,ITA,JPN,2892.47,2897.55,W,Nations League 2019
2019-06-14,2019,BUL,AUS,2738.40,2746.17,W,Nations League 2019
2019-06-14,2019,AUS,BUL,2600.12,2592.34,L,Nations League 2019
2019-06-14,2019,RUS,POL,2991.13,3000.99,W,Nations League 2019
2019-06-14,2019,POL,RUS,2916.59,2906.73,L,Nations League 2019
2019-06-14,2019,IRI,CAN,2858.43,2871.48,W,Nations League 2019
2019-06-14,2019,CAN,IRI,2873.73,2860.68,L,Nations League 2019
2019-06-14,2019,USA,ARG,2907.28,2913.44,W,Nations League 2019
2019-06-14,2019,ARG,USA,2713.16,2706.99,L,Nations League 2019
2019-06-14,2019,FRA,GER,3034.90,3039.07,W,Nations League 2019
2019-06-14,2019,GER,FRA,2755.40,2751.24,L,Nations League 2019
2019-06-15,2019,BRA,CHN,3046.40,3048.18,W,Nations League 2019
2019-06-15,2019,CHN,BRA,2600.18,2598.40,L,Nations League 2019
2019-06-15,2019,POR,SRB,2640.15,2636.02,L,Nations League 2019
2019-06-15,2019,SRB,POR,2922.00,2926.12,W,Nations League 2019
2019-06-15,2019,AUS,ITA,2592.34,2588.66,L,Nations League 2019
2019-06-15,2019,ITA,AUS,2897.55,2901.23,W,Nations League 2019
2019-06-15,2019,BUL,JPN,2746.17,2730.29,L,Nations League 2019
2019-06-15,2019,JPN,BUL,2649.95,2665.82,W,Nations League 2019
2019-06-15,2019,RUS,CAN,3000.99,3008.70,W,Nations League 2019
2019-06-15,2019,CAN,RUS,2860.68,2852.97,L,Nations League 2019
2019-06-15,2019,IRI,POL,2871.48,2885.24,W,Nations League 2019
2019-06-15,2019,POL,IRI,2906.73,2892.97,L,Nations League 2019
2019-06-15,2019,USA,GER,2913.44,2920.50,W,Nations League 2019
2019-06-15,2019,GER,USA,2751.24,2744.18,L,Nations League 2019
2019-06-15,2019,FRA,ARG,3039.07,3017.29,L,Nations League 2019
2019-06-15,2019,ARG,FRA,2706.99,2728.77,W,Nations League 2019
2019-06-15,2019,SVK,BEL,2462.91,2482.78,W,Liga Europeia 2019
2019-06-15,2019,BEL,SVK,2698.16,2678.29,L,Liga Europeia 2019
2019-06-15,2019,CRO,NED,2522.40,2542.73,W,Liga Europeia 2019
2019-06-15,2019,NED,CRO,2778.10,2757.77,L,Liga Europeia 2019
2019-06-15,2019,EST,ESP,2669.15,2653.52,L,Liga Europeia 2019
2019-06-15,2019,ESP,EST,2580.20,2595.83,W,Liga Europeia 2019
2019-06-15,2019,UKR,BLR,2584.17,2594.63,W,Liga Europeia 2019
2019-06-15,2019,BLR,UKR,2526.95,2516.49,L,Liga Europeia 2019
2019-06-15,2019,FIN,CZE,2554.91,2545.73,L,Liga Europeia 2019
2019-06-15,2019,CZE,FIN,2649.36,2658.54,W,Liga Europeia 2019
2019-06-15,2019,HUN,AUT,2261.71,2255.88,L,Liga Europeia 2019
2019-06-15,2019,AUT,HUN,2468.57,2474.39,W,Liga Europeia 2019
2019-06-15,2019,BIH,GRE,2263.18,2260.29,L,Liga Europeia 2019
2019-06-15,2019,GRE,BIH,2617.06,2619.94,W,Liga Europeia 2019
2019-06-15,2019,GEO,ROU,2155.81,2152.71,L,Liga Europeia 2019
2019-06-15,2019,ROU,GEO,2495.38,2498.48,W,Liga Europeia 2019
2019-06-15,2019,AZE,DEN,2165.82,2158.94,L,Liga Europeia 2019
2019-06-15,2019,DEN,AZE,2334.18,2341.06,W,Liga Europeia 2019
2019-06-16,2019,CHN,SRB,2598.40,2595.11,L,Nations League 2019
2019-06-16,2019,SRB,CHN,2926.12,2929.41,W,Nations League 2019
2019-06-16,2019,POR,BRA,2636.02,2633.89,L,Nations League 2019
2019-06-16,2019,BRA,POR,3048.18,3050.31,W,Nations League 2019
2019-06-16,2019,JPN,AUS,2665.82,2675.59,W,Nations League 2019
2019-06-16,2019,AUS,JPN,2588.66,2578.90,L,Nations League 2019
2019-06-16,2019,ITA,BUL,2901.23,2908.03,W,Nations League 2019
2019-06-16,2019,BUL,ITA,2730.29,2723.49,L,Nations League 2019
2019-06-16,2019,POL,CAN,2892.97,2904.03,W,Nations League 2019
2019-06-16,2019,CAN,POL,2852.97,2841.90,L,Nations League 2019
2019-06-16,2019,IRI,RUS,2885.24,2902.01,W,Nations League 2019
2019-06-16,2019,RUS,IRI,3008.70,2991.94,L,Nations League 2019
2019-06-16,2019,ARG,GER,2728.77,2741.83,W,Nations League 2019
2019-06-16,2019,GER,ARG,2744.18,2731.13,L,Nations League 2019
2019-06-16,2019,FRA,USA,3017.29,3001.39,L,Nations League 2019
2019-06-16,2019,USA,FRA,2920.50,2936.39,W,Nations League 2019
2019-06-16,2019,LAT,TUR,2531.10,2524.65,L,Liga Europeia 2019
2019-06-16,2019,TUR,LAT,2714.90,2721.34,W,Liga Europeia 2019
2019-06-21,2019,CAN,CHN,2841.90,2845.80,W,Nations League 2019
2019-06-21,2019,CHN,CAN,2595.11,2591.22,L,Nations League 2019
2019-06-21,2019,USA,JPN,2936.39,2940.03,W,Nations League 2019
2019-06-21,2019,JPN,USA,2675.59,2671.95,L,Nations League 2019
2019-06-21,2019,POL,ARG,2904.03,2909.68,W,Nations League 2019
2019-06-21,2019,ARG,POL,2741.83,2736.18,L,Nations League 2019
2019-06-21,2019,ITA,SRB,2908.03,2918.65,W,Nations League 2019
2019-06-21,2019,SRB,ITA,2929.41,2918.79,L,Nations League 2019
2019-06-21,2019,FRA,AUS,3001.39,3003.01,W,Nations League 2019
2019-06-21,2019,AUS,FRA,2578.90,2577.28,L,Nations League 2019
2019-06-21,2019,IRI,POR,2902.01,2905.53,W,Nations League 2019
2019-06-21,2019,POR,IRI,2633.89,2630.37,L,Nations League 2019
2019-06-21,2019,GER,RUS,2731.13,2727.48,L,Nations League 2019
2019-06-21,2019,RUS,GER,2991.94,2995.58,W,Nations League 2019
2019-06-21,2019,BRA,BUL,3050.31,3052.96,W,Nations League 2019
2019-06-21,2019,BUL,BRA,2723.49,2720.84,L,Nations League 2019
2019-06-21,2019,NED,BLR,2757.77,2737.76,L,Liga Europeia 2019
2019-06-21,2019,BLR,NED,2516.49,2536.50,W,Liga Europeia 2019
2019-06-21,2019,TUR,EST,2721.34,2731.43,W,Liga Europeia 2019
2019-06-21,2019,EST,TUR,2653.52,2643.43,L,Liga Europeia 2019
2019-06-22,2019,CHN,JPN,2591.22,2583.50,L,Nations League 2019
2019-06-22,2019,JPN,CHN,2671.95,2679.66,W,Nations League 2019
2019-06-22,2019,USA,CAN,2940.03,2927.39,L,Nations League 2019
2019-06-22,2019,CAN,USA,2845.80,2858.44,W,Nations League 2019
2019-06-22,2019,POL,SRB,2909.68,2919.94,W,Nations League 2019
2019-06-22,2019,SRB,POL,2918.79,2908.53,L,Nations League 2019
2019-06-22,2019,ITA,ARG,2918.65,2903.83,L,Nations League 2019
2019-06-22,2019,ARG,ITA,2736.18,2751.00,W,Nations League 2019
2019-06-22,2019,FRA,POR,3003.01,3005.10,W,Nations League 2019
2019-06-22,2019,POR,FRA,2630.37,2628.27,L,Nations League 2019
2019-06-22,2019,IRI,AUS,2905.53,2908.15,W,Nations League 2019
2019-06-22,2019,AUS,IRI,2577.28,2574.66,L,Nations League 2019
2019-06-22,2019,BUL,RUS,2720.84,2717.43,L,Nations League 2019
2019-06-22,2019,RUS,BUL,2995.58,2998.99,W,Nations League 2019
2019-06-22,2019,BRA,GER,3052.96,3055.62,W,Nations League 2019
2019-06-22,2019,GER,BRA,2727.48,2724.82,L,Nations League 2019
2019-06-22,2019,NED,EST,2737.76,2746.94,W,Liga Europeia 2019
2019-06-22,2019,EST,NED,2643.43,2634.24,L,Liga Europeia 2019
2019-06-22,2019,BLR,TUR,2536.50,2530.36,L,Liga Europeia 2019
2019-06-22,2019,TUR,BLR,2731.43,2737.57,W,Liga Europeia 2019
2019-06-23,2019,CAN,JPN,2858.44,2863.71,W,Nations League 2019
2019-06-23,2019,JPN,CAN,2679.66,2674.40,L,Nations League 2019
2019-06-23,2019,USA,CHN,2927.39,2929.81,W,Nations League 2019
2019-06-23,2019,CHN,USA,2583.50,2581.07,L,Nations League 2019
2019-06-23,2019,ARG,SRB,2751.00,2765.25,W,Nations League 2019
2019-06-23,2019,SRB,ARG,2908.53,2894.28,L,Nations League 2019
2019-06-23,2019,ITA,POL,2903.83,2894.29,L,Nations League 2019
2019-06-23,2019,POL,ITA,2919.94,2929.48,W,Nations League 2019
2019-06-23,2019,POR,AUS,2628.27,2616.74,L,Nations League 2019
2019-06-23,2019,AUS,POR,2574.66,2586.19,W,Nations League 2019
2019-06-23,2019,IRI,FRA,2908.15,2900.87,L,Nations League 2019
